"year","age","maritl","race","education","region","jobclass","health","health_ins","logwage","wage"
2007,64," Married"," White"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.50514997831991,90.4819133566401
2003,52," Divorced"," White"," HS Grad"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.30102999566398,73.7757432746946
2007,47," Separated"," Black"," < HS Grad"," Middle Atlantic"," Information"," >=Very Good"," No",4.41497334797082,82.6796372966372
2003,26," Never Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.04139268515823,56.9055391446732
2005,41," Married"," White"," < HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.85733249643127,128.680488220624
2009,22," Never Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.31806333496276,75.0431540173515
2004,76," Married"," White"," Some College"," Middle Atlantic"," Industrial"," <=Good"," No",4.30102999566398,73.7757432746946
2006,46," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.68274058133502,108.065830309718
2006,39," Married"," Black"," Some College"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.81291335664286,123.089699847943
2006,39," Married"," White"," Advanced Degree"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",5.62689955920852,277.79948020565
2004,23," Never Married"," White"," Some College"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.30102999566398,73.7757432746946
2006,49," Married"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.81954393554187,123.908567597957
2009,44," Married"," White"," < HS Grad"," Middle Atlantic"," Industrial"," <=Good"," No",4.47712125471966,87.9810327856054
2006,20," Never Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.25527250510331,70.4760196469445
2005,43," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," Yes",5.62618633492728,277.601417511009
2006,42," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",5,148.413159102577
2009,46," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.74036268949424,114.475713290347
2009,33," Never Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.60205999132796,99.6894636984864
2003,62," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," Yes",5.59198011410292,268.266292012557
2006,38," Married"," White"," Some College"," Middle Atlantic"," Information"," <=Good"," Yes",4.8750612633917,130.982177377461
2005,43," Married"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.69897000433602,109.833985642199
2005,46," Divorced"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",5.62618633492728,277.601417511009
2006,18," Never Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.30102999566398,73.7757432746946
2009,63," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," <=Good"," No",5.59061783348625,267.901086855275
2006,43," Never Married"," Black"," Advanced Degree"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.78532983501077,119.74085129618
2009,44," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.95424250943933,141.77517233318
2008,53," Never Married"," Black"," Some College"," Middle Atlantic"," Information"," <=Good"," Yes",4.85400223312699,128.252661096619
2008,58," Never Married"," White"," < HS Grad"," Middle Atlantic"," Information"," <=Good"," Yes",4.50514997831991,90.4819133566401
2003,23," Never Married"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.34242268082221,76.8936025176112
2004,50," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.84509804001426,127.115743812184
2004,35," Never Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.77815125038364,118.884359339886
2006,38," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," <=Good"," Yes",5.30102999566398,200.543262324662
2004,36," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.47712125471966,87.9810327856054
2005,32," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," Yes",5,148.413159102577
2003,56," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," Yes",5.59198011410292,268.266292012557
2005,41," Married"," White"," Some College"," Middle Atlantic"," Information"," >=Very Good"," No",4.47712125471966,87.9810327856054
2004,40," Never Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," <=Good"," No",4.60205999132796,99.6894636984864
2004,26," Never Married"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.41497334797082,82.6796372966372
2006,26," Married"," White"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.8750612633917,130.982177377461
2008,47," Divorced"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.69019608002851,108.874525834712
2007,25," Never Married"," Black"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," No",4,54.5981500331442
2006,58," Married"," Black"," Some College"," Middle Atlantic"," Information"," <=Good"," No",5.73518995947785,309.5717712662
2008,57," Married"," White"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," No",4.41500675395383,82.6823993373301
2003,30," Never Married"," White"," < HS Grad"," Middle Atlantic"," Information"," >=Very Good"," No",4.08813608870055,59.6286455536557
2007,44," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",5.11394335230684,166.324941233877
2009,29," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.38021124171161,79.8549003093467
2007,51," Married"," White"," College Grad"," Middle Atlantic"," Industrial"," <=Good"," No",4.77815125038364,118.884359339886
2006,37," Married"," White"," < HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.53147891704226,92.8958447894966
2004,67," Married"," Asian"," Advanced Degree"," Middle Atlantic"," Information"," <=Good"," Yes",5.07918124604763,160.642475408263
2009,34," Married"," White"," < HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.25527250510331,70.4760196469445
2003,50," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.79239168949825,120.589436530402
2005,38," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",5.07918124604763,160.642475408263
2008,55," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",5.14612803567824,171.765132627508
2003,27," Never Married"," White"," Some College"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.79239168949825,120.589436530402
2007,39," Married"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.90308998699194,134.705375118879
2007,54," Married"," White"," Some College"," Middle Atlantic"," Industrial"," <=Good"," Yes",5,148.413159102577
2008,55," Divorced"," White"," Advanced Degree"," Middle Atlantic"," Information"," <=Good"," Yes",4.86332286012046,129.453644576625
2003,49," Married"," Black"," Some College"," Middle Atlantic"," Information"," <=Good"," No",4.90308998699194,134.705375118879
2003,42," Married"," White"," < HS Grad"," Middle Atlantic"," Industrial"," <=Good"," No",4.04139268515823,56.9055391446732
2005,39," Married"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.47712125471966,87.9810327856054
2003,32," Never Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.2211533219547,68.111994065327
2005,39," Married"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.85733249643127,128.680488220624
2003,50," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.90308998699194,134.705375118879
2004,47," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.54406804435028,94.0727147457005
2003,40," Never Married"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.47712125471966,87.9810327856054
2006,51," Never Married"," White"," Some College"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.77815125038364,118.884359339886
2009,28," Married"," Asian"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.23044892137827,68.7480877337669
2007,53," Divorced"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.54406804435028,94.0727147457005
2005,54," Married"," White"," Some College"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.77815125038364,118.884359339886
2009,51," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.51851393987789,91.6992261117042
2008,33," Married"," White"," Advanced Degree"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.90308998699194,134.705375118879
2008,55," Married"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.84509804001426,127.115743812184
2003,44," Married"," White"," Advanced Degree"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.61278385671974,100.764272842107
2009,30," Married"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.66275783168157,105.927810775063
2005,40," Married"," Asian"," Advanced Degree"," Middle Atlantic"," Information"," <=Good"," Yes",4.47712125471966,87.9810327856054
2007,26," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," <=Good"," No",4.60205999132796,99.6894636984864
2006,49," Married"," Asian"," College Grad"," Middle Atlantic"," Information"," <=Good"," Yes",4.72427586960079,112.6488963421
2004,43," Married"," White"," Advanced Degree"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",5.09691001300806,163.515863976238
2004,43," Never Married"," Black"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.41497334797082,82.6796372966372
2008,44," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.38021124171161,79.8549003093467
2006,32," Never Married"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",3.90308998699194,49.5553381215226
2009,34," Married"," Asian"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," Yes",5.02938377768521,152.838800991182
2009,36," Married"," Asian"," College Grad"," Middle Atlantic"," Information"," <=Good"," Yes",5,148.413159102577
2006,51," Married"," White"," < HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.61909333062674,101.402052302992
2007,42," Married"," White"," Some College"," Middle Atlantic"," Information"," <=Good"," No",4.56110138364906,95.6888119067371
2003,60," Married"," White"," Advanced Degree"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.77815125038364,118.884359339886
2004,36," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," <=Good"," No",4.34242268082221,76.8936025176112
2006,47," Married"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.77815125038364,118.884359339886
2004,60," Married"," White"," Some College"," Middle Atlantic"," Information"," <=Good"," Yes",4.92941892571429,138.299126920883
2003,22," Never Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4,54.5981500331442
2005,41," Never Married"," Black"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.17609125905568,65.1108537153447
2003,56," Divorced"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.69897000433602,109.833985642199
2003,44," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.30102999566398,73.7757432746946
2005,49," Married"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.66275783168157,105.927810775063
2006,45," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.75587485567249,116.265324062503
2003,25," Never Married"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.54406804435028,94.0727147457005
2007,52," Married"," White"," Some College"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.77815125038364,118.884359339886
2003,30," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," Yes",5,148.413159102577
2009,29," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.65321251377534,104.921506533664
2007,23," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.38021124171161,79.8549003093467
2007,48," Divorced"," White"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.69019608002851,108.874525834712
2009,44," Married"," White"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," No",4.69897000433602,109.833985642199
2003,62," Married"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.84509804001426,127.115743812184
2006,33," Married"," White"," Advanced Degree"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",5.02118929906994,151.591484239814
2008,51," Married"," White"," HS Grad"," Middle Atlantic"," Information"," <=Good"," Yes",4.66275783168157,105.927810775063
2006,36," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," No",5.30102999566398,200.543262324662
2005,23," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," <=Good"," No",4.07918124604763,59.0970640815891
2003,51," Divorced"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.23044892137827,68.7480877337669
2008,47," Married"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",5.17609125905568,176.989650489877
2003,34," Never Married"," White"," HS Grad"," Middle Atlantic"," Information"," <=Good"," Yes",4.64345267648619,103.90247060316
2004,34," Married"," White"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.41497334797082,82.6796372966372
